geoid,geoid20,year,denom_total_pop,severe_collision_count,pedestrian_collision_count,bicycle_collision_count,pedestrian_collision_rate,bicycle_collision_rate,severe_collision_rate
1400000US06037910715,6037910715,2013,6281,7,0,0,0,0,111.44722
1400000US06037910716,6037910716,2013,5820,10,0,0,0,0,171.8213
1400000US06037910717,6037910717,2013,3687,7,0,0,0,0,189.85625
1400000US06037910718,6037910718,2013,4315,14,3,1,69.52491,23.174971,324.44958
1400000US06037910719,6037910719,2013,4260,4,1,0,23.474178,0,93.896713
1400000US06037910720,6037910720,2013,3617,7,0,1,0,27.647221,193.53055
1400000US06037910721,6037910721,2013,4241,17,2,1,47.158688,23.579344,400.84885
1400000US06037910804,6037910804,2013,2461,73,3,0,121.90166,0,2966.2739
1400000US06037910807,6037910807,2013,5986,29,0,1,0,16.705647,484.46375
1400000US06037910808,6037910808,2013,3658,6,0,1,0,27.337343,164.02406
1400000US06037910809,6037910809,2013,1844,9,0,0,0,0,488.06943
1400000US06037910810,6037910810,2013,2544,36,0,0,0,0,1415.0944
1400000US06037910814,6037910814,2013,3413,40,2,0,58.599472,0,1171.9895
1400000US06037910815,6037910815,2013,5960,55,2,1,33.557049,16.778524,922.81879
1400000US06037911001,6037911001,2013,3826,27,0,1,0,26.136957,705.69788
1400000US06037911100,6037911100,2013,7688,62,0,1,0,13.007284,806.4516
1400000US06037920013,6037920013,2013,4717,40,2,3,42.39983,63.599747,847.99658
1400000US06037920015,6037920015,2013,6474,3,0,0,0,0,46.339203
1400000US06037920016,6037920016,2013,5085,2,1,0,19.665684,0,39.331367
1400000US06037920017,6037920017,2013,4625,5,0,0,0,0,108.10811
1400000US06037920018,6037920018,2013,2446,2,0,0,0,0,81.766151
1400000US06037920020,6037920020,2013,7455,1,0,0,0,0,13.413816
1400000US06037920028,6037920028,2013,5706,5,1,0,17.525412,0,87.62706
1400000US06037920030,6037920030,2013,5547,22,1,5,18.027763,90.138817,396.61078
1400000US06037920031,6037920031,2013,5158,20,0,0,0,0,387.74719
1400000US06037920034,6037920034,2013,3403,1,0,0,0,0,29.385836
1400000US06037920035,6037920035,2013,8094,42,3,4,37.064491,49.419323,518.90289
1400000US06037920038,6037920038,2013,4044,5,1,0,24.727993,0,123.63996
1400000US06037920040,6037920040,2013,3356,4,0,0,0,0,119.18951
1400000US06037920041,6037920041,2013,2860,6,0,0,0,0,209.79021
1400000US06037920042,6037920042,2013,6876,54,1,1,14.543339,14.543339,785.34033
1400000US06037920043,6037920043,2013,5831,5,0,0,0,0,85.748589
1400000US06037920044,6037920044,2013,3180,2,1,0,31.446541,0,62.893082
1400000US06037920045,6037920045,2013,4764,4,1,1,20.990765,20.990765,83.963058
1400000US06037920046,6037920046,2013,3237,18,1,0,30.892801,0,556.07043
1400000US06037920047,6037920047,2013,4010,12,4,1,99.750626,24.937656,299.25186
1400000US06037920048,6037920048,2013,6317,7,1,1,15.830299,15.830299,110.8121
1400000US06037920049,6037920049,2013,4159,27,0,0,0,0,649.19452
1400000US06037920050,6037920050,2013,1301,30,0,0,0,0,2305.9185
1400000US06037920102,6037920102,2013,5675,41,1,1,17.621145,17.621145,722.46698
1400000US06037920104,6037920104,2013,2962,18,0,0,0,0,607.69751
1400000US06037920106,6037920106,2013,3289,9,3,0,91.213135,0,273.6394
1400000US06037920109,6037920109,2013,4239,10,0,1,0,23.590469,235.90469
1400000US06037920110,6037920110,2013,5096,3,1,0,19.623234,0,58.869701
1400000US06037920111,6037920111,2013,3167,3,0,0,0,0,94.726868
1400000US06037920112,6037920112,2013,3954,9,1,0,25.290844,0,227.6176
1400000US06037920114,6037920114,2013,6483,25,1,0,15.424957,0,385.62393
1400000US06037920115,6037920115,2013,3776,20,1,1,26.483051,26.483051,529.66101
1400000US06037920118,6037920118,2013,5701,12,1,0,17.540783,0,210.4894
1400000US06037920119,6037920119,2013,1980,2,0,0,0,0,101.0101
1400000US06037920120,6037920120,2013,987,1,0,0,0,0,101.31712
1400000US06037920121,6037920121,2013,7708,47,2,1,25.947067,12.973534,609.7561
1400000US06037920200,6037920200,2013,6521,3,0,0,0,0,46.005215
1400000US06037920303,6037920303,2013,1349,11,0,0,0,0,815.41882
1400000US06037920312,6037920312,2013,5520,70,0,2,0,36.231884,1268.116
1400000US06037920313,6037920313,2013,5834,8,1,2,17.140898,34.281796,137.12718
1400000US06037920314,6037920314,2013,2753,25,2,3,72.648018,108.97203,908.10028
1400000US06037920322,6037920322,2013,2980,5,1,1,33.557049,33.557049,167.78523
1400000US06037920326,6037920326,2013,8000,57,1,0,12.5,0,712.5
1400000US06037920328,6037920328,2013,1796,6,0,0,0,0,334.07571
1400000US06037920329,6037920329,2013,5590,16,1,0,17.889088,0,286.2254
1400000US06037920330,6037920330,2013,5268,6,1,0,18.982536,0,113.89522
1400000US06037920331,6037920331,2013,4026,8,1,1,24.838549,24.838549,198.70839
1400000US06037920332,6037920332,2013,2303,2,0,0,0,0,86.843246
1400000US06037920334,6037920334,2013,6231,29,0,1,0,16.048788,465.41486
1400000US06037920338,6037920338,2013,5979,2,0,0,0,0,33.450409
1400000US06037920339,6037920339,2013,7190,37,0,1,0,13.908206,514.60364
1400000US06037920340,6037920340,2013,4090,7,1,0,24.449879,0,171.14914
1400000US06037920341,6037920341,2013,2237,46,10,6,447.02728,268.21637,2056.3254
1400000US06037920342,6037920342,2013,3708,5,1,0,26.968716,0,134.84358
1400000US06037920343,6037920343,2013,4089,3,0,0,0,0,73.367569
1400000US06037930400,6037930400,2013,3796,156,0,2,0,52.687038,4109.5889
1400000US06037980001,6037980001,2013,0,11,3,0,,,
1400000US06037980002,6037980002,2013,0,12,0,0,,,
1400000US06037980003,6037980003,2013,0,3,0,0,,,
1400000US06037980004,6037980004,2013,17,19,1,0,5882.353,0,111764.7
1400000US06037980005,6037980005,2013,0,34,0,3,,,
1400000US06037980006,6037980006,2013,55,4,0,0,0,0,7272.7271
1400000US06037980007,6037980007,2013,4,11,0,0,0,0,275000
1400000US06037980008,6037980008,2013,101,38,2,2,1980.198,1980.198,37623.762
1400000US06037980009,6037980009,2013,4,159,0,3,0,75000,3975000
1400000US06037980010,6037980010,2013,137,67,2,0,1459.854,0,48905.109
1400000US06037980011,6037980011,2013,40,27,1,2,2500,5000,67500
1400000US06037980012,6037980012,2013,91,6,0,0,0,0,6593.4067
1400000US06037980013,6037980013,2013,0,41,2,3,,,
1400000US06037980014,6037980014,2013,102,15,0,1,0,980.39215,14705.883
1400000US06037980015,6037980015,2013,458,4,2,0,436.68121,0,873.36243
1400000US06037980016,6037980016,2013,0,126,5,10,1420.4546,2840.9092,35795.453
1400000US06037980017,6037980017,2013,945,75,1,5,105.82011,529.10052,7936.5078
1400000US06037980018,6037980018,2013,24,82,0,1,0,4166.6665,341666.66
1400000US06037980019,6037980019,2013,298,2,0,0,0,0,671.14093
1400000US06037980020,6037980020,2013,0,17,0,0,,,
1400000US06037980021,6037980021,2013,0,28,3,1,,,
1400000US06037980022,6037980022,2013,403,37,1,0,248.13896,0,9181.1416
1400000US06037980023,6037980023,2013,9,9,0,0,0,0,100000
1400000US06037980024,6037980024,2013,153,304,6,7,3921.5686,4575.1636,198692.81
1400000US06037980025,6037980025,2013,1406,1,0,0,0,0,71.123756
1400000US06037980028,6037980028,2013,0,165,26,7,,,
1400000US06037980031,6037980031,2013,1121,44,2,1,178.41212,89.206062,3925.0669
1400000US06037980033,6037980033,2013,2,29,1,1,50000,50000,1450000
1400000US06037980034,6037980034,2013,0,72,3,1,,,
1400000US06037980035,6037980035,2013,7012,129,1,8,14.261267,114.09013,1839.7034
1400000US06037980036,6037980036,2013,8156,37,1,0,12.260912,0,453.65375
1400000US06037980037,6037980037,2013,2947,7,1,1,33.932812,33.932812,237.52969
1400000US06037980038,6037980038,2013,5055,11,1,1,19.782394,19.782394,217.60632
1400000US06037980039,6037980039,2013,158,2,0,0,0,0,1265.8228
1400000US06037101110,6037101110,2012,5011,3,0,1,0,19.956097,59.86829
1400000US06037101122,6037101122,2012,3553,3,0,0,0,0,84.435692
1400000US06037101220,6037101220,2012,3040,7,0,0,0,0,230.26315
1400000US06037101221,6037101221,2012,3538,5,1,0,28.264557,0,141.32278
1400000US06037101222,6037101222,2012,2962,10,2,0,67.521942,0,337.60971
1400000US06037101300,6037101300,2012,4051,13,2,0,49.370525,0,320.90842
1400000US06037101400,6037101400,2012,3966,9,2,0,50.428642,0,226.92889
1400000US06037102103,6037102103,2012,1710,12,2,0,116.95906,0,701.75439
1400000US06037102104,6037102104,2012,3314,6,0,0,0,0,181.05009
1400000US06037102105,6037102105,2012,1877,15,0,0,0,0,799.14758
1400000US06037102107,6037102107,2012,3686,47,2,1,54.259361,27.129681,1275.095
1400000US06037103101,6037103101,2012,2929,5,0,0,0,0,170.70673
1400000US06037103102,6037103102,2012,4976,9,0,1,0,20.096462,180.86816
1400000US06037103201,6037103201,2012,1888,6,0,1,0,52.966103,317.7966
1400000US06037103202,6037103202,2012,4577,3,0,0,0,0,65.54512
1400000US06037103300,6037103300,2012,2998,4,0,0,0,0,133.42229
1400000US06037103401,6037103401,2012,4027,39,2,1,49.664764,24.832382,968.46289
1400000US06037103402,6037103402,2012,3157,11,3,0,95.026924,0,348.43207
1400000US06037104103,6037104103,2012,3483,9,1,0,28.710882,0,258.39792
1400000US06037104105,6037104105,2012,5366,21,2,3,37.271709,55.907566,391.35297
1400000US06037104108,6037104108,2012,5504,18,0,1,0,18.168604,327.03488
1400000US06037104124,6037104124,2012,3661,9,0,0,0,0,245.83447
1400000US06037104201,6037104201,2012,4393,17,1,0,22.763487,0,386.97928
1400000US06037104203,6037104203,2012,4303,13,1,2,23.239601,46.479202,302.11481
1400000US06037104204,6037104204,2012,3485,9,0,1,0,28.694405,258.24963
1400000US06037104310,6037104310,2012,4569,28,1,1,21.886627,21.886627,612.82556
1400000US06037104321,6037104321,2012,2406,2,1,0,41.562759,0,83.125519
1400000US06037104322,6037104322,2012,3204,15,0,1,0,31.210987,468.16479
1400000US06037104401,6037104401,2012,2907,9,0,0,0,0,309.59753
1400000US06037104403,6037104403,2012,3072,10,2,0,65.104164,0,325.52084
1400000US06037104404,6037104404,2012,2714,4,1,0,36.845985,0,147.38394
1400000US06037104500,6037104500,2012,3142,27,2,3,63.653725,95.480583,859.32526
1400000US06037104610,6037104610,2012,3316,24,7,4,211.0977,120.62726,723.76355
1400000US06037104620,6037104620,2012,3338,11,1,2,29.958059,59.916119,329.53864
1400000US06037104701,6037104701,2012,3938,20,2,6,50.787201,152.3616,507.87201
1400000US06037104703,6037104703,2012,1967,5,1,2,50.83884,101.67768,254.1942
1400000US06037104704,6037104704,2012,3767,1,0,0,0,0,26.546324
1400000US06037104821,6037104821,2012,3445,16,3,1,87.082726,29.027576,464.44122
1400000US06037104822,6037104822,2012,1844,37,0,0,0,0,2006.5076
1400000US06037104823,6037104823,2012,2463,2,1,0,40.600895,0,81.20179
1400000US06037104824,6037104824,2012,2744,10,1,1,36.44315,36.44315,364.43149
1400000US06037106020,6037106020,2012,5303,9,1,0,18.85725,0,169.71526
1400000US06037106111,6037106111,2012,3177,4,1,0,31.476236,0,125.90495
1400000US06037106112,6037106112,2012,5641,24,0,2,0,35.454708,425.45648
1400000US06037106113,6037106113,2012,3427,21,1,1,29.18004,29.18004,612.78088
1400000US06037106114,6037106114,2012,5621,19,1,2,17.790428,35.580856,338.01816
1400000US06037106403,6037106403,2012,3282,24,6,0,182.81535,0,731.26141
1400000US06037106405,6037106405,2012,3285,2,0,0,0,0,60.882801
1400000US06037106406,6037106406,2012,5490,10,0,0,0,0,182.14937
1400000US06037106407,6037106407,2012,2642,3,1,0,37.850113,0,113.55034
1400000US06037106408,6037106408,2012,3876,9,1,0,25.799793,0,232.19814
1400000US06037106510,6037106510,2012,5328,19,1,0,18.768768,0,356.6066
1400000US06037106520,6037106520,2012,5388,8,0,1,0,18.559763,148.4781
1400000US06037106603,6037106603,2012,2206,17,0,1,0,45.330917,770.62555
1400000US06037106604,6037106604,2012,4171,55,1,0,23.975065,0,1318.6287
1400000US06037106641,6037106641,2012,2205,3,0,0,0,0,136.05443
1400000US06037106642,6037106642,2012,3203,2,1,0,31.22073,0,62.44146
1400000US06037106643,6037106643,2012,4452,12,0,0,0,0,269.54178
1400000US06037106645,6037106645,2012,3472,13,0,1,0,28.801844,374.42395
1400000US06037106646,6037106646,2012,3492,43,1,0,28.636885,0,1231.386
1400000US06037106648,6037106648,2012,4106,21,0,2,0,48.709206,511.44666
1400000US06037106649,6037106649,2012,2774,6,0,0,0,0,216.29416
1400000US06037107010,6037107010,2012,3240,4,0,1,0,30.864197,123.45679
1400000US06037107020,6037107020,2012,5396,4,1,0,18.532246,0,74.128983
1400000US06037108101,6037108101,2012,2433,15,0,0,0,0,616.52283
1400000US06037108102,6037108102,2012,3852,30,0,1,0,25.960541,778.81622
1400000US06037108103,6037108103,2012,3350,24,0,0,0,0,716.41791
1400000US06037108104,6037108104,2012,1786,4,0,0,0,0,223.96417
1400000US06037108202,6037108202,2012,5069,11,0,0,0,0,217.00533
1400000US06037108203,6037108203,2012,2695,2,1,0,37.105751,0,74.211502
1400000US06037108204,6037108204,2012,2814,20,1,1,35.536602,35.536602,710.73206
1400000US06037109100,6037109100,2012,2422,55,3,5,123.86458,206.44096,2270.8506
1400000US06037109200,6037109200,2012,2320,8,0,1,0,43.103447,344.82758
1400000US06037109300,6037109300,2012,3177,22,0,0,0,0,692.47717
1400000US06037109400,6037109400,2012,3750,46,1,0,26.666666,0,1226.6666
1400000US06037109500,6037109500,2012,4719,53,2,4,42.381859,84.763718,1123.1193
1400000US06037109601,6037109601,2012,5124,24,1,1,19.516003,19.516003,468.38406
1400000US06037109603,6037109603,2012,4244,44,2,2,47.125355,47.125355,1036.7578
1400000US06037109604,6037109604,2012,3109,18,1,0,32.164684,0,578.96429
1400000US06037109700,6037109700,2012,4298,35,2,0,46.533272,0,814.33228
1400000US06037109800,6037109800,2012,4223,23,1,2,23.679848,47.359695,544.63654
1400000US06037111100,6037111100,2012,3141,26,1,1,31.836994,31.836994,827.76184
1400000US06037111201,6037111201,2012,3295,21,0,0,0,0,637.32928
1400000US06037111202,6037111202,2012,5601,4,1,1,17.853954,17.853954,71.415817
1400000US06037111204,6037111204,2012,6431,32,1,1,15.549682,15.549682,497.58981
1400000US06037111205,6037111205,2012,3659,23,2,1,54.659744,27.329872,628.58704
1400000US06037111206,6037111206,2012,4429,23,2,2,45.156921,45.156921,519.30457
1400000US06037111302,6037111302,2012,4599,10,0,3,0,65.231575,217.43857
1400000US06037111303,6037111303,2012,6130,17,2,0,32.626427,0,277.32465
1400000US06037111304,6037111304,2012,1715,3,1,0,58.309036,0,174.92711
1400000US06037111401,6037111401,2012,3501,19,3,1,85.689804,28.563267,542.70209
1400000US06037111402,6037111402,2012,4045,12,2,0,49.443756,0,296.66254
1400000US06037113101,6037113101,2012,3977,14,0,0,0,0,352.02414
1400000US06037113102,6037113102,2012,2943,14,0,1,0,33.978931,475.70505
1400000US06037113211,6037113211,2012,4003,14,0,0,0,0,349.7377
1400000US06037113212,6037113212,2012,3325,5,0,0,0,0,150.37595
1400000US06037113213,6037113213,2012,4456,21,2,1,44.883305,22.441652,471.27469
1400000US06037113231,6037113231,2012,2099,1,0,1,0,47.641735,47.641735
1400000US06037113232,6037113232,2012,4006,22,5,1,124.81278,24.962557,549.17621
1400000US06037113234,6037113234,2012,5046,10,2,0,39.635353,0,198.17677
1400000US06037113235,6037113235,2012,1565,3,0,0,0,0,191.6933
1400000US06037113237,6037113237,2012,3682,29,3,0,81.477455,0,787.61542
1400000US06037113238,6037113238,2012,3881,11,2,2,51.533112,51.533112,283.4321
1400000US06037113239,6037113239,2012,2375,1,0,0,0,0,42.105263
1400000US06037113301,6037113301,2012,2221,16,3,1,135.0743,45.024765,720.39624
1400000US06037113303,6037113303,2012,4388,45,1,3,22.789425,68.368279,1025.5242
1400000US06037113322,6037113322,2012,4042,21,0,3,0,74.22068,519.5448
1400000US06037113323,6037113323,2012,4062,11,0,0,0,0,270.80255
1400000US06037113324,6037113324,2012,1821,12,3,0,164.74464,0,658.97858
1400000US06037113423,6037113423,2012,1492,13,0,0,0,0,871.31366
1400000US06037113424,6037113424,2012,3655,30,1,2,27.359781,54.719563,820.79346
1400000US06037113425,6037113425,2012,1027,1,0,0,0,0,97.370987
1400000US06037113426,6037113426,2012,5648,23,2,2,35.410767,35.410767,407.22379
1400000US06037113427,6037113427,2012,1071,17,2,0,186.74136,0,1587.3016
1400000US06037113428,6037113428,2012,5247,13,0,0,0,0,247.76062
1400000US06037115101,6037115101,2012,5206,14,1,0,19.208605,0,268.92047
1400000US06037115103,6037115103,2012,1627,7,1,1,61.462814,61.462814,430.23972
1400000US06037115104,6037115104,2012,3828,23,1,3,26.123302,78.369904,600.83594
1400000US06037115202,6037115202,2012,5287,39,7,5,132.40022,94.571594,737.65839
1400000US06037115203,6037115203,2012,3066,30,1,0,32.615788,0,978.47357
1400000US06037115204,6037115204,2012,3927,4,0,0,0,0,101.85892
1400000US06037115301,6037115301,2012,3843,49,4,1,104.08535,26.021338,1275.0455
1400000US06037115302,6037115302,2012,4083,25,1,3,24.491795,73.475388,612.29486
1400000US06037115401,6037115401,2012,5596,17,0,1,0,17.869907,303.78842
1400000US06037115403,6037115403,2012,3560,15,2,2,56.179775,56.179775,421.34833
1400000US06037115404,6037115404,2012,2904,6,1,0,34.435261,0,206.61157
1400000US06037117101,6037117101,2012,4718,5,1,1,21.195421,21.195421,105.97711
1400000US06037117102,6037117102,2012,2971,11,0,0,0,0,370.2457
1400000US06037117201,6037117201,2012,4694,18,2,0,42.607586,0,383.46826
1400000US06037117202,6037117202,2012,2237,40,2,2,89.405457,89.405457,1788.1091
1400000US06037117301,6037117301,2012,3993,6,0,1,0,25.043827,150.26295
1400000US06037117302,6037117302,2012,5022,57,4,4,79.649544,79.649544,1135.006
1400000US06037117303,6037117303,2012,3540,13,1,1,28.248587,28.248587,367.23163
1400000US06037117404,6037117404,2012,4321,111,7,4,161.99954,92.571167,2568.8499
1400000US06037117405,6037117405,2012,3671,28,4,2,108.96214,54.481068,762.73492
1400000US06037117407,6037117407,2012,3599,8,2,0,55.570992,0,222.28397
1400000US06037117408,6037117408,2012,3209,4,3,0,93.487068,0,124.64942
1400000US06037117510,6037117510,2012,3891,5,1,1,25.700335,25.700335,128.50166
1400000US06037117520,6037117520,2012,3528,9,2,0,56.689342,0,255.10204
1400000US06037117530,6037117530,2012,5581,19,4,3,71.671745,53.753807,340.4408
1400000US06037119001,6037119001,2012,3912,22,1,0,25.562372,0,562.37219
1400000US06037119003,6037119003,2012,3332,32,2,2,60.02401,60.02401,960.38416
1400000US06037119004,6037119004,2012,3332,15,0,0,0,0,450.18008
1400000US06037119201,6037119201,2012,4320,16,1,3,23.148148,69.444443,370.37036
1400000US06037119202,6037119202,2012,4319,23,2,0,46.307014,0,532.5307
1400000US06037119310,6037119310,2012,3831,3,1,0,26.102846,0,78.308533
1400000US06037119340,6037119340,2012,3931,9,2,0,50.87764,0,228.94937
1400000US06037119341,6037119341,2012,2704,4,2,0,73.9645,0,147.929
1400000US06037119342,6037119342,2012,3443,5,0,1,0,29.044437,145.22218
1400000US06037119400,6037119400,2012,5532,19,2,1,36.15329,18.076645,343.45627
1400000US06037119700,6037119700,2012,4316,18,2,1,46.339203,23.169601,417.05283
1400000US06037119801,6037119801,2012,2782,15,1,1,35.945362,35.945362,539.18042
1400000US06037119802,6037119802,2012,2860,6,0,1,0,34.965034,209.79021
1400000US06037119900,6037119900,2012,5030,7,3,2,59.642147,39.761433,139.16501
1400000US06037120010,6037120010,2012,2726,34,3,4,110.05136,146.73514,1247.2487
1400000US06037120020,6037120020,2012,4828,19,1,2,20.712511,41.425022,393.53769
1400000US06037120030,6037120030,2012,3288,12,0,3,0,91.240875,364.9635
1400000US06037120103,6037120103,2012,3572,14,7,4,195.96864,111.98209,391.93729
